자치구명,법정동명,건물명,물건금액(만원),건물면적(㎡),토지면적(㎡),건축년도
관악구,신림동,우석빌라7차,15500,41.75,17.92,1994.0
강남구,대치동,개포우성1,245000,84.81,0.0,1983.0
양천구,목동,목동청구한신아파트,120000,84.76,0.0,1997.0
관악구,봉천동,다세대주택(706-13),29980,29.56,22.29,2019.0
강남구,개포동,개포주공6단지,230000,83.21,0.0,1983.0
강남구,개포동,개포프레지던스자이,181000,59.98,0.0,0.0
구로구,구로동,다원그린빌,84000,114.84,0.0,1999.0
은평구,응암동,미가오피스텔,15000,27.36,39.33,
영등포구,당산동3가,당산계룡리슈빌2단지,67500,42.47,0.0,2014.0
송파구,가락동,헬리오시티,180000,84.99,0.0,2018.0
노원구,월계동,미성,49000,33.28,0.0,1986.0
송파구,신천동,파크리오,85000,35.24,0.0,2008.0
용산구,이태원동,(193-99),37000,50.16,36.0,1987.0
서초구,방배동,반포래디앙 시그니처,34800,29.11,35.42,2020.0
송파구,거여동,거여5단지,76000,59.74,0.0,1997.0
강남구,도곡동,우성캐릭터199,44500,45.93,62.39,1998.0
도봉구,방학동,현대빌라(마동),9700,36.42,30.0,1988.0
강서구,가양동,휴먼빌,12800,30.8,45.19,2004.0
도봉구,방학동,방학동삼성래미안1,76000,118.38,0.0,2002.0
강남구,대치동,은마,185000,76.79,0.0,1979.0
강동구,천호동,천호역 한강 푸르지오시티,18000,25.06,35.66,2015.0
강북구,수유동,힐링하우스(1-191),25000,47.76,31.17,2016.0
서대문구,옥천동,(124-1),15300,32.19,16.53,1996.0
도봉구,쌍문동,백운블루빌(531-95),34000,59.96,47.07,2016.0
구로구,오류동,J팰리스,18000,29.24,17.63,2011.0
구로구,오류동,	(134-1)	,9500,29.26,38.13,2001.0
강동구,천호동,천호역 한강 푸르지오시티,18300,25.55,36.35,2015.0
강남구,도곡동,대림아크로빌,250000,172.46,0.0,1999.0
강남구,역삼동,에스케이허브 오피스텔,38000,37.36,49.82,2004.0
금천구,시흥동,럭키남서울아파트,61000,49.75,0.0,1981.0
도봉구,쌍문동,경남,24500,44.5,0.0,1988.0
은평구,갈현동,우민렉스빌,19000,29.87,16.45,2011.0
도봉구,방학동,대성아트빌,13500,34.22,19.9,2008.0
광진구,중곡동,보광아트빌라2동,15000,66.87,41.03,1995.0
광진구,중곡동,보광아트빌라2동,15000,66.87,41.03,1995.0
강서구,화곡동,신흥아너스빌나동,21000,57.11,31.57,2007.0
강남구,일원동,휴먼하우스2차,78000,28.4,25.64,2022.0
은평구,갈현동,부성,8000,33.22,18.63,1992.0
중구,신당동,효성빌라,27000,59.92,20.0,2000.0
은평구,녹번동,북한산푸르지오,85000,84.99,0.0,2015.0
동작구,사당동,사당우성2,114000,84.66,0.0,1993.0
관악구,신림동,,45000,141.48,102.0,1990.0
성북구,정릉동,삼성그린빌라(402-152),26500,60.49,34.66,2010.0
은평구,역촌동,금강파크빌(28-25),17000,50.28,30.62,2004.0
강남구,도곡동,도곡렉슬,235000,85.0,0.0,2006.0
동대문구,장안동,삼원해피니스2차,38500,57.63,38.46,2016.0
동대문구,장안동,삼원해피니스2차,38500,57.63,38.46,2016.0
강동구,길동,하이브,50000,59.97,0.0,2006.0
은평구,구산동,한울스페이스3,33500,59.78,28.06,2011.0
노원구,월계동,삼호4,57000,59.49,0.0,1987.0
성동구,도선동,W에비뉴타워,23000,23.32,23.32,2018.0
용산구,후암동,,135000,80.37,79.3,1954.0
중랑구,중화동,,53500,81.16,103.8,1975.0
동대문구,답십리동,동답한신,48000,59.22,0.0,1992.0
강동구,상일동,고덕아르테온,98500,59.98,0.0,2020.0
영등포구,당산동1가,(256-137),24500,27.11,14.96,2015.0
노원구,상계동,상계주공16(고층),45000,58.01,0.0,1988.0
양천구,신월동,,166000,464.28,172.5,1991.0
구로구,구로동,(744-16),28000,57.81,0.0,1995.0
은평구,진관동,상림마을7단지아이파크(719~729동)BL1-13,90000,134.91,0.0,2008.0
강남구,압구정동,한양1차(영동한양),390000,121.32,0.0,1977.0
노원구,하계동,청구,70000,84.97,0.0,1988.0
동작구,사당동,효성아트빌(190-159),26000,55.16,14.04,2012.0
노원구,상계동,한신4차,52000,84.84,0.0,1995.0
동작구,사당동,효성아트빌(190-159),28000,39.39,28.13,2012.0
은평구,역촌동,인성홈타운(30-4),37000,83.52,43.45,2002.0
도봉구,도봉동,,15842,37.02,60.0,2000.0
도봉구,쌍문동,한양2,28000,35.1,0.0,1988.0
구로구,고척동,청구,78000,84.87,0.0,1999.0
도봉구,창동,동아청솔,86900,84.97,0.0,1997.0
강북구,수유동,은행주택(410-169),21000,44.56,28.45,2014.0
성북구,정릉동,,70000,278.1,168.0,1994.0
강서구,방화동,동원라테라스,26000,37.67,23.22,2017.0
마포구,대흥동,서희스타힐스,16800,12.88,0.0,2014.0
영등포구,대림동,성락,23500,38.24,0.0,1989.0
구로구,구로동,주공1,71000,73.08,0.0,1986.0
서대문구,북아현동,e편한세상신촌2단지,153000,84.98,0.0,2018.0
마포구,성산동,성산시영(선경),84000,50.54,0.0,1986.0
영등포구,양평동1가,성운하우징,34500,29.81,15.75,2020.0
금천구,가산동,두산,95000,134.95,0.0,1998.0
금천구,가산동,성은홈타운나동(148-22),25500,75.59,44.63,2002.0
은평구,구산동,위산렉스빌,9500,19.28,16.23,2014.0
강동구,천호동,리코하이빌,49000,57.42,37.41,2017.0
강서구,가양동,이스타빌1차,13800,32.4,43.35,2002.0
광진구,광장동,광나루현대,85000,84.92,0.0,1996.0
광진구,광장동,광나루현대,85000,84.92,0.0,1996.0
중랑구,면목동,현대휴온,11000,18.17,0.0,2013.0
송파구,장지동,송파더센트레,90000,59.96,0.0,2013.0
강서구,등촌동,등촌동아이파크,90500,85.0,0.0,2004.0
서대문구,홍은동,홍은동벽산,59500,84.96,0.0,1997.0
송파구,방이동,,500000,604.42,296.8,1987.0
강북구,미아동,수유역푸르지오시티,14000,22.43,33.53,2014.0
노원구,상계동,상계주공6(고층),60000,58.01,0.0,1988.0
금천구,가산동,명남더블레스,23800,20.94,25.8,2022.0
영등포구,영등포동,순영웰라이빌,65000,84.88,0.0,2002.0
마포구,성산동,슈펜더갤러리,48000,33.09,19.39,2017.0
노원구,월계동,시원하림스위트,28000,29.93,19.11,2018.0
관악구,신림동,푸리마타운,12850,12.95,0.0,2014.0
성북구,장위동,라인캐슬,52550,40.99,0.0,2022.0
성북구,장위동,라인캐슬,54800,42.76,0.0,2022.0
성북구,장위동,라인캐슬,59650,47.92,0.0,2022.0
성북구,장위동,라인캐슬,61750,49.63,0.0,2022.0
성북구,장위동,라인캐슬,62100,54.83,0.0,2022.0
성북구,장위동,라인캐슬,61800,54.83,0.0,2022.0
성북구,장위동,라인캐슬,61550,54.83,0.0,2022.0
성북구,장위동,라인캐슬,62650,54.83,0.0,2022.0
성북구,장위동,라인캐슬,62950,54.83,0.0,2022.0
성북구,장위동,라인캐슬,62950,54.83,0.0,2022.0
성북구,장위동,라인캐슬,62650,54.83,0.0,2022.0
성북구,장위동,라인캐슬,61200,54.83,0.0,2022.0
성북구,장위동,라인캐슬,63350,55.15,0.0,2022.0
성북구,장위동,라인캐슬,62150,55.15,0.0,2022.0
성북구,장위동,라인캐슬,63350,55.15,0.0,2022.0
성북구,장위동,라인캐슬,62450,55.15,0.0,2022.0
성북구,장위동,라인캐슬,63050,55.15,0.0,2022.0
광진구,군자동,,120000,155.25,112.0,1989.0
성북구,장위동,라인캐슬,61850,55.15,0.0,2022.0
성북구,장위동,라인캐슬,61550,55.15,0.0,2022.0
성북구,장위동,라인캐슬,63050,55.15,0.0,2022.0
영등포구,신길동,신길센트럴아이파크,110000,84.98,0.0,2019.0
송파구,방이동,,500000,604.42,296.8,1987.0
마포구,공덕동,	(15-3)	,9500,18.15,27.68,2002.0
서초구,반포동,에이아이디차관주택,268000,72.51,0.0,1974.0
노원구,월계동,한진한화그랑빌,53000,59.94,0.0,2002.0
양천구,신정동,래미안목동아델리체(1326),127500,84.95,0.0,2021.0
용산구,효창동,효창파크빌,58000,47.32,42.13,2007.0
강서구,화곡동,그린캐슬,18300,43.8,33.8,2007.0
강동구,둔촌동,그린파크빌(493-10),25500,24.3,19.3,2012.0
마포구,신수동,신촌삼익,88000,84.85,0.0,1997.0
강서구,가양동,가양6단지,67800,49.5,0.0,1992.0
서대문구,북가좌동,(312-7),38600,52.5,32.55,2022.0
서대문구,북가좌동,(312-7),49250,57.25,35.49,2022.0
서대문구,북가좌동,(312-7),50300,57.25,35.49,2022.0
서대문구,북가좌동,(312-7),51800,59.63,36.96,2022.0
서대문구,북가좌동,(312-7),52650,59.63,36.96,2022.0
서대문구,북가좌동,(312-7),54050,59.74,37.03,2022.0
서대문구,북가좌동,(312-7),52350,59.92,37.14,2022.0
서대문구,북가좌동,(312-7),53200,59.93,37.15,2022.0
서대문구,북가좌동,(312-7),54250,59.93,37.15,2022.0
서대문구,창천동,아남오피스텔,17000,28.08,37.49,2004.0
서대문구,창천동,아남오피스텔,17000,28.08,37.49,2004.0
서대문구,북가좌동,(312-7),53200,59.94,37.16,2022.0
강서구,마곡동,아르디에,13000,18.59,24.56,2015.0
강서구,화곡동,케이씨타운,39900,23.82,9.17,2022.0
광진구,자양동,아하브빌리지,54000,29.91,24.8,2022.0
동작구,상도동,안다하우스,19000,31.03,19.3,2015.0
동작구,상도동,안다하우스,19000,31.03,19.3,2015.0
도봉구,창동,주공17단지,33000,36.16,0.0,1989.0
은평구,진관동,우물골2단지두산위브(204~208동)BL2-5,77000,84.51,0.0,2009.0
금천구,시흥동,첼시하우스8,35000,42.28,24.08,2020.0
노원구,공릉동,엘네스트빌 오피스텔,11200,22.8,29.47,2003.0
동작구,신대방동,롯데낙천대,65500,55.46,0.0,2003.0
노원구,중계동,롯데우성,105000,115.26,0.0,1993.0
영등포구,영등포동2가,여의도리미티오148,36000,23.89,0.0,2022.0
강동구,암사동,,55800,326.27,190.9,1987.0
성동구,성수동2가,롯데캐슬파크,127000,81.57,0.0,2003.0
도봉구,쌍문동,염광,28000,59.91,0.0,1997.0
송파구,잠실동,주공아파트 5단지,238600,82.61,0.0,1978.0
노원구,월계동,,188626,162.81,183.0,1980.0
도봉구,쌍문동,현대3,50000,84.97,0.0,1995.0
은평구,역촌동,청송빌라,14400,61.02,28.83,1993.0
동작구,상도동,한강빌라,17000,32.88,19.89,1992.0
강북구,미아동,정원드림빌(314-14),25000,46.7,29.18,2011.0
도봉구,도봉동,한신,47500,84.94,0.0,1995.0
강북구,수유동,,45000,169.72,118.0,1996.0
성북구,길음동,길음뉴타운6단지(래미안),71000,59.37,0.0,2007.0
송파구,잠실동,위너스오피스텔I,25900,27.36,37.13,1991.0
도봉구,쌍문동,현대3,50000,84.97,0.0,1995.0
용산구,한강로2가,위너스타워,60000,30.24,39.46,2012.0
영등포구,당산동1가,파비앵 105동,25000,45.45,56.64,2018.0
마포구,서교동,올리브파크,35500,48.02,28.97,2012.0
강남구,역삼동,개나리래미안,280000,144.55,0.0,2006.0
구로구,개봉동,개봉동현대아이파크,81000,84.98,0.0,2006.0
구로구,개봉동,개봉동현대아이파크,81000,84.98,0.0,2006.0
마포구,망원동,(439-41)6동,33000,32.9,25.07,1988.0
강서구,방화동,다온아르떼,26000,29.24,24.16,2022.0
강남구,개포동,개포프레지던스자이,225000,78.77,0.0,0.0
동대문구,답십리동,청계푸르지오시티,14000,18.92,0.0,2015.0
중랑구,묵동,묵동자이(1단지),67000,111.32,0.0,2010.0
동작구,사당동,한진타운8차,25000,39.13,17.71,2003.0
성북구,정릉동,갤럭시더정릉,19300,11.79,0.0,2022.0
성북구,정릉동,갤럭시더정릉,19300,11.79,0.0,2022.0
성북구,정릉동,갤럭시더정릉,19300,12.33,0.0,2022.0
서초구,우면동,미라쉘,14800,20.12,29.76,2015.0
송파구,가락동,헬리오시티,178000,84.99,0.0,2018.0
은평구,구산동,미르라이프,20000,49.73,29.18,2012.0
송파구,방이동,거산빌라A,26500,41.81,19.86,1993.0
송파구,방이동,거산빌라A,26500,41.81,19.86,1993.0
서대문구,남가좌동,(5-252),13500,41.4,26.89,1993.0
강남구,논현동,,570000,381.75,170.1,1991.0
중구,의주로1가,바비엥-2,28000,44.94,65.89,2005.0
은평구,응암동,반가원,47000,103.59,64.4,1992.0
송파구,가락동,헬리오시티,170000,84.98,0.0,2018.0
강남구,논현동,거평타운오피스텔,26000,40.64,53.66,1991.0
서초구,반포동,반포주공1단지,490000,107.47,0.0,1973.0
용산구,한남동,장미1,178000,78.01,0.0,1976.0
성동구,하왕십리동,왕십리지웰,82500,84.96,0.0,2009.0
마포구,성산동,KCC상암스튜디오380,15500,20.35,27.69,2014.0
은평구,갈현동,건우주택,31000,34.03,15.06,1994.0
은평구,갈현동,건우주택,30543,34.03,15.06,1994.0
은평구,대조동,대림월드빌,20000,36.19,21.02,2009.0
양천구,목동,현대파리지앙,21000,37.78,48.23,2004.0
광진구,능동,대명이튼캐슬,57000,49.98,37.35,2019.0
종로구,명륜1가,대명풀하우스,35000,36.94,19.84,2016.0
금천구,시흥동,벽산,53500,114.84,0.0,2000.0
강서구,내발산동,보람,59500,79.48,0.0,2001.0
도봉구,창동,대우,48000,59.86,0.0,1995.0
도봉구,창동,대우,59800,84.88,0.0,1995.0
강남구,역삼동,대우디오빌플러스,25800,35.16,43.7,2004.0
은평구,녹번동,북한산푸르지오,91000,84.99,0.0,2015.0
중구,중림동,브라운스톤서울,67772,68.04,94.91,2006.0
송파구,잠실동,레이크팰리스,175300,84.82,0.0,2006.0
금천구,독산동,워너빌,29500,33.56,20.34,2014.0
강남구,수서동,사이룩스,32500,40.88,54.71,2003.0
강동구,고덕동,고덕그라시움,99700,59.05,0.0,2019.0
중구,황학동,주건축물제1동,26700,41.41,55.53,
강서구,마곡동,마곡아이파크,17700,23.82,34.78,2016.0
강북구,미아동,삼성래미안트리베라2단지,65000,58.99,0.0,2010.0
관악구,신림동,삼성아트빌(613-25),16500,36.68,21.29,2002.0
도봉구,도봉동,도봉산리베니움,40000,84.19,0.0,2004.0
강동구,상일동,고덕롯데캐슬베네루체,105500,84.15,0.0,2019.0
강북구,우이동,도원빌라,7000,38.08,20.24,1992.0
강동구,상일동,고덕센트럴IPARK,115000,84.97,0.0,2019.0
송파구,송파동,(143-5),30600,42.72,27.26,2015.0
마포구,중동,DMC마포청구아파트,73000,84.6,0.0,1994.0
용산구,원효로3가,e테크밸리,23000,38.12,52.78,2003.0
강동구,명일동,고덕역 효성해링턴 타워 더퍼스트,19400,19.51,30.28,2020.0
은평구,진관동,상림마을6단지푸르지오(606~614동)BL1-7,70000,84.79,0.0,2008.0
용산구,용산동2가,,228000,230.53,148.9,1987.0
관악구,봉천동,현대(관악),79000,84.74,0.0,1992.0
동작구,사당동,동성로얄,53460,59.04,31.94,1993.0
관악구,신림동,(759-51),17300,38.26,25.75,1986.0
마포구,성산동,서경팰리스(101동),33500,29.76,19.86,2019.0
마포구,성산동,서경팰리스(102동),33500,29.45,19.52,2019.0
영등포구,양평동6가,동양,80000,84.85,0.0,2000.0
강북구,미아동,,75000,277.5,121.7,1993.0
마포구,아현동,공덕자이,104500,59.99,0.0,0.0
강서구,화곡동,화성빌라가동,13215,31.9,17.58,2003.0
송파구,거여동,e편한세상송파파크센트럴,145000,113.18,0.0,2021.0
노원구,중계동,,110000,94.31,170.0,1981.0
마포구,성산동,성산휴먼타운,36000,28.13,17.43,2017.0
강남구,역삼동,진넥스빌2,23000,23.85,0.0,2003.0
관악구,봉천동,두산,97500,114.99,0.0,2000.0
관악구,봉천동,두산,97500,114.99,0.0,2000.0
송파구,마천동,성지빌라,22000,40.65,31.67,1991.0
강북구,미아동,두산위브트레지움,64500,59.99,0.0,2011.0
서초구,방배동,세느빌다세대주택,18000,25.6,12.67,1995.0
종로구,누상동,,24150,21.29,39.7,1970.0
광진구,구의동,이연팍스빌,30500,47.7,36.04,2011.0
송파구,송파동,송파아트빌라,28000,29.64,17.04,2017.0
구로구,고척동,수명주택,24500,28.25,18.75,2022.0
은평구,수색동,수색,44500,41.29,30.26,1968.0
광진구,자양동,첼시하우스,32000,27.25,15.86,2018.0
광진구,중곡동,라펠리즈,48000,56.73,33.06,2016.0
강서구,화곡동,국제아트빌,13640,42.33,20.95,2002.0
동대문구,이문동,현대,51000,59.92,0.0,2000.0
서초구,잠원동,신반포청구,199000,84.86,0.0,1998.0
강남구,개포동,래미안블레스티지,167400,59.9,0.0,2019.0
관악구,봉천동,신안온누리,18300,29.56,17.66,2014.0
양천구,신월동,신월동리버스타운,22000,25.79,9.12,2018.0
마포구,대흥동,신촌그랑자이(1단지),154500,84.98,0.0,2020.0
송파구,잠실동,레이크팰리스,175000,84.82,0.0,2006.0
성북구,석관동,래미안아트리치,71500,59.96,0.0,2019.0
강서구,화곡동,큐브포(CubeFour),37900,28.29,17.26,2022.0
동대문구,답십리동,래미안위브,98900,84.98,0.0,2014.0
영등포구,양평동6가,금강노블레스,35000,31.47,40.26,2022.0
동작구,사당동,가온빌,44000,50.3,30.48,2019.0
서초구,반포동,래미안퍼스티지,329000,84.93,0.0,2009.0
서초구,양재동,아트하우스,35500,29.97,18.04,2015.0
서대문구,연희동,오벨리스크,10300,20.39,26.7,2002.0
은평구,역촌동,한양빌라(나동),9500,42.12,19.59,1992.0
강북구,수유동,양우빌라,11500,33.17,21.88,1993.0
강남구,자곡동,강남 지웰홈스,18100,25.16,34.96,2014.0
강동구,고덕동,래미안힐스테이트고덕,86000,84.9,0.0,2016.0
금천구,가산동,램킨푸르지오시티,12600,19.96,28.59,2013.0
금천구,가산동,램킨푸르지오시티,12600,19.96,28.59,2013.0
강남구,도곡동,럭키(963),185000,84.97,0.0,1995.0
구로구,오류동,양지마을(81-270),33200,54.42,36.24,2019.0
용산구,보광동,,160000,51.48,63.0,1970.0
강남구,청담동,기린빌라,60500,45.93,34.46,1989.0
중랑구,상봉동,포시티,11400,14.86,0.0,2014.0
광진구,화양동,환성빌,23000,13.33,12.17,2016.0
종로구,종로1가,르메이에르종로타운1,68000,81.01,108.03,2007.0
도봉구,창동,주공17단지,31000,36.34,0.0,1989.0
송파구,잠실동,리센츠,199000,84.99,0.0,2008.0
강서구,내발산동,우장산힐스테이트,107000,84.98,0.0,2005.0
구로구,온수동,청구그린빌,18700,51.54,31.25,2002.0
노원구,상계동,노원센트럴푸르지오,68750,59.99,0.0,2021.0
서대문구,홍제동,홍제삼성래미안,57000,60.0,0.0,2001.0
은평구,응암동,녹번역e편한세상캐슬,83000,59.96,0.0,2021.0
중구,신당동,(432-428),17000,40.96,16.49,1999.0
도봉구,방학동,청구아파트,56000,84.97,0.0,1994.0
마포구,염리동,마포프레스티지자이,159000,84.94,0.0,2021.0
은평구,불광동,은광주택8동,17700,37.29,34.39,1988.0
송파구,문정동,올림픽훼밀리타운,171000,117.59,0.0,1988.0
